id,created_at,tweet
5.63357E+17,2/5/15 15:20,"RT @rodrigodrable: ""@UOLNoticias: Deputado que faltar \xc3\xa0 sess\xc3\xa3o ter\xc3\xa1 desconto no sal\xc3\xa1rio, diz Cunha http://t.co/QJi0qiBZDa #pol\xc3\xadtica http://\xe2\x80\xa6'"
5.63351E+17,2/5/15 14:57,RT @CamaraDeputados: Plen\xc3\xa1rio aprova acordos com Camar\xc3\xb5es e Rep\xc3\xbablica Tcheca\nhttp://t.co/cOdAZ3xv8E'
5.63349E+17,2/5/15 14:51,"Eduardo Cunha recebe o ministro das Rela\xc3\xa7\xc3\xb5es Exteriores, Mauro Vieira, em visita de cortesia. #equipecunha http://t.co/1oOV4svuI6'"
5.63328E+17,2/5/15 13:26,RT @folha: Presidente da C\xc3\xa2mara assina cria\xc3\xa7\xc3\xa3o de nova CPI para investigar Petrobras http://t.co/sCMZVDKPFq http://t.co/1miJadWf8k'
5.63322E+17,2/5/15 13:01,"RT @mendonca_filho: Presidente Eduardo Cunha acaba de ler requerimento de cria\xc3\xa7\xc3\xa3o da CPI da Petrobras. Agora, falta apenas convocar reuni\xc3\xa3o\xe2\x80\xa6'"
5.63311E+17,2/5/15 12:18,"RT @CamaraNoticias: Plen\xc3\xa1rio se re\xc3\xbane, nesta manh\xc3\xa3, para votar projetos de acordo internacional. http://t.co/PmV8MaCvKU http://t.co/uY7Cs1N\xe2\x80\xa6'"
5.63106E+17,2/4/15 22:47,"Assista ao vivo a entrevista do presidente da C\xc3\xa2mara, Eduardo Cunha, no programa Frente a Frente na @REDEVIDA . http://t.co/Ai1iG3PmfY'"
5.63078E+17,2/4/15 20:54,RT @CamaraDeputados: Governo envia \xc3\xa0 C\xc3\xa2mara medida provis\xc3\xb3ria que aumenta PIS e Cofins sobre importa\xc3\xa7\xc3\xa3o. http://t.co/OxFlMSA5dH'
5.6307E+17,2/4/15 20:23,Plen\xc3\xa1rio aprova prefer\xc3\xaancia para votar texto original de MP das ONGs. http://t.co/JpOTK5yYgs #equipecunha #CunhaPresidente'
5.63046E+17,2/4/15 18:48,Plen\xc3\xa1rio inicia Ordem do Dia para votar MP 658 e projeto da biodiversidade. http://t.co/xsCUfqo6Pv #equipecunha #CunhaPresidente'
5.63046E+17,2/4/15 18:45,"Eduardo Cunha recebeu as lideran\xc3\xa7as kayap\xc3\xb3s na tarde de hoje, 4. #equipecunha #CunhaPresidente http://t.co/i13nDNKvFN'"
5.63006E+17,2/4/15 16:07,RT @congemfoco: Eduardo Cunha anuncia comiss\xc3\xa3o geral na C\xc3\xa2mara para debater crise h\xc3\xaddrica http://t.co/No6pD30fRz http://t.co/MH0UUY99jh'
5.63006E+17,2/4/15 16:07,RT @CamaraNoticias: Cunha se compromete a votar PEC que garante presen\xc3\xa7a feminina na Mesa.\nFoto: deputadas eleitas http://t.co/UhZvjUhwN5 h\xe2\x80\xa6'
5.63006E+17,2/4/15 16:05,RT @CamaraNoticias: Presidente da C\xc3\xa2mara assina ato de cria\xc3\xa7\xc3\xa3o de comiss\xc3\xa3o sobre #reformapol\xc3\xadtica http://t.co/LbYPcfDWpi http://t.co/E8qnfi\xe2\x80\xa6'
5.62977E+17,2/4/15 14:12,"RT @CamaraNoticias: Eduardo Cunha receber\xc3\xa1, \xc3\xa0s 15h, lideran\xc3\xa7as ind\xc3\xadgenas kayap\xc3\xb3s para tratar da  #PEC215. http://t.co/xT4nm9LVFx http://t.c\xe2\x80\xa6'"
5.62948E+17,2/4/15 12:18,"O Plen\xc3\xa1rio realiza sess\xc3\xa3o ordin\xc3\xa1ria hoje \xc3\xa0s 14h, para votar o PL 7735/14 e a MP 658/14. http://t.co/DtK6Ygwf41 #equipecunha'"
5.62782E+17,2/4/15 1:18,O Plen\xc3\xa1rio aprovou a admissibilidade da Proposta de Emenda \xc3\xa0 Constitui\xc3\xa7\xc3\xa3o (PEC) 352/13 sobre #reformapol\xc3\xadtica. http://t.co/FAK9gHZhIf'
5.62778E+17,2/4/15 1:01,Rejeitados pedidos de adiamento do parecer sobre reforma pol\xc3\xadtica apresentados pelo PT e pelo PV. http://t.co/gJZhf3lzJJ #equipecunha'
5.62767E+17,2/4/15 0:16,O Plen\xc3\xa1rio rejeitou o requerimento de retirada de pauta da an\xc3\xa1lise de admissibilidade da (PEC) 352/13 sobre reforma pol\xc3\xadtica.'
5.62756E+17,2/3/15 23:34,"#PT quer votar admissibilidade da reforma pol\xc3\xadtica na CCJ, e n\xc3\xa3o em Plen\xc3\xa1rio. http://t.co/f9MMFg0vVg #equipecunha #reformapolitica'"
5.62755E+17,2/3/15 23:31,O Plen\xc3\xa1rio debate o requerimento de v\xc3\xa1rios partidos que pedem a retirada de pauta de admissibilidade da (PEC) 352/13 sobre reforma pol\xc3\xadtica.'
5.62745E+17,2/3/15 22:51,RT @CamaraNoticias: Plen\xc3\xa1rio inicia an\xc3\xa1lise de admissibilidade da #reformapol\xc3\xadtica http://t.co/QW99nTf42X'
5.62739E+17,2/3/15 22:26,C\xc3\xa2mara aprova PEC do ICMS do com\xc3\xa9rcio eletr\xc3\xb4nico em 2\xc2\xba turno. http://t.co/R2pJwBYnno #equipecunha'
5.62723E+17,2/3/15 21:23,Plen\xc3\xa1rio inicia vota\xc3\xa7\xc3\xa3o da PEC do ICMS do com\xc3\xa9rcio eletr\xc3\xb4nico. Assista ao vivo http://t.co/rWS4aMqPVJ. #equipecunha'
5.62697E+17,2/3/15 19:39,RT @CamaraNoticias: Prazo regimental adia vota\xc3\xa7\xc3\xa3o do #or\xc3\xa7amentoimpositivo nesta semana http://t.co/4Fz4Bh0fHg'
5.62693E+17,2/3/15 19:23,"RT @CamaraNoticias: #ICMS, #reformapol\xc3\xadtica e #criseh\xc3\xaddrica est\xc3\xa3o na pauta de hoje do Plen\xc3\xa1rio http://t.co/M2eZptwrbm'"
5.62636E+17,2/3/15 15:38,Cunha quer agilizar vota\xc3\xa7\xc3\xa3o de PEC da reforma pol\xc3\xadtica http://t.co/yfVo31zNoC #equipecunha'
5.62635E+17,2/3/15 15:32,"O @PMDB_Nacional adiou a escolha do l\xc3\xadder para quarta, 11. Ficou decidido um rod\xc3\xadzio anual na lideran\xc3\xa7a. http://t.co/2M5akMfghL #equipecunha'"
5.62621E+17,2/3/15 14:39,"Ou\xc3\xa7a entrevista do presidente da C\xc3\xa2mara, Eduardo Cunha, concedida hoje ao @jornaldacbn. http://t.co/sdTnY4t7l1 #equipecunha #CunhaPresidente'"
5.62606E+17,2/3/15 13:37,"RT @PMDB_Nacional: Para Eduardo Cunha (@DepEduardoCunha), reforma pol\xc3\xadtica \xc3\xa9 prioridade do ano legislativo http://t.co/f2PVh8JeCl'"
5.62605E+17,2/3/15 13:33,Eduardo Cunha participa da reuni\xc3\xa3o do @PMDB_Nacional para escolha do novo L\xc3\xadder. #equipecunha #cunhapresidente http://t.co/miBPZp7kpn'
5.62586E+17,2/3/15 12:18,"RT @cristilobo: Eduardo Cunha, ali\xc3\xa1s, promete colocar em vota\xc3\xa7\xc3\xa3o nesta ter\xc3\xa7a proposta do Or\xc3\xa7amento Impositivo - coisa que o governo at\xc3\xa9 aqu\xe2\x80\xa6'"
5.62584E+17,2/3/15 12:12,"RT @portaljovempan: 'Vou p\xc3\xb4r para votar o Or\xc3\xa7amento impositivo', diz Eduardo Cunha: http://t.co/zQsqwDEROP http://t.co/SDguWvySXE"""
5.62327E+17,2/2/15 19:08,"RT @congemfoco: Renan parabeniza o colega Eduardo Cunha pela vit\xc3\xb3ria na elei\xc3\xa7\xc3\xa3o da C\xc3\xa2mara e diz que ""as elei\xc3\xa7\xc3\xb5es internas agora pertencem a\xe2\x80\xa6'"
5.62326E+17,2/2/15 19:05,"RT @congemfoco: Cunha defende a reforma do pacto federativo, que deve ocorrer at\xc3\xa9 setembro deste ano. ""No pr\xc3\xb3ximo ano teremos elei\xc3\xa7\xc3\xb5es"", af\xe2\x80\xa6'"
5.62325E+17,2/2/15 19:03,"RT @congemfoco: ""Certamente ser\xc3\xa1 um ano que muitas mat\xc3\xa9rias relevantes ser\xc3\xa3o aqui apreciadas"", diz Cunha. Prioridade: a reforma pol\xc3\xadtica.'"
5.62325E+17,2/2/15 19:00,"RT @congemfoco: Lewandowski diz que o STF est\xc3\xa1 de ""portas abertas"" para um di\xc3\xa1logo franco, aberto e institucional e republicano em prol do \xe2\x80\xa6'"
5.62317E+17,2/2/15 18:31,Eduardo Cunha participa da sess\xc3\xa3o solene de abertura dos trabalhos no Congresso. #equipecunha'
5.62311E+17,2/2/15 18:06,RT @congemfoco: Eduardo Cunha e Renan Calheiros na entrada do Congresso. Foto: Edilson Rodrigues/Ag\xc3\xaancia Senado http://t.co/gIyLr1gOxO'
5.62302E+17,2/2/15 17:28,"Presidente do Congresso, Renan Calheiros, e da C\xc3\xa2mara, Eduardo Cunha, cumprimentam autoridades na entrada do Sal\xc3\xa3o Negro. #equipecunha'"
5.62294E+17,2/2/15 16:58,"RT @RedePMDB15: Novo presidente da C\xc3\xa2mara, @DepEduardoCunha quer independ\xc3\xaancia sem preju\xc3\xadzo \xc3\xa0 governabilidade.\nhttp://t.co/iJGaQuoLGL http:\xe2\x80\xa6'"
5.6229E+17,2/2/15 16:41,RT @darcisioperondi: Vit\xc3\xb3ria de Eduardo Cunha d\xc3\xa1 mais independ\xc3\xaancia \xc3\xa0 C\xc3\xa2mara dos Deputados http://t.co/ZBws9alp8m'
5.62289E+17,2/2/15 16:40,"RT @folha: Ministro diz que Cunha far\xc3\xa1 gest\xc3\xa3o 'excelente' e 'harmoniosa' com o Executivo http://t.co/ktgbto0Inv"""
5.62276E+17,2/2/15 15:47,"Obrigado pelo apoio #JPMDB, que esteve sempre presente, e outras juventudes q nos apoiaram de longe. #CunhaPresidente http://t.co/nxbO9tJetl'"
5.62274E+17,2/2/15 15:37,RT @AndreMourapsc_: EDUARDO CUNHA PRESIDENTE C\xc3\x82MARA FEDERAL. MUITO ORGULHO DE TER FEITO PARTE DESSA CAMINHADA VITORIOSA.\xe2\x80\xa6 http://t.co/0175b\xe2\x80\xa6'
5.6226E+17,2/2/15 14:41,RT @CamaraNoticias: Eduardo Cunha participa de abertura do Ano Judici\xc3\xa1rio no #STF. http://t.co/8KzprtBh8E'
5.62251E+17,2/2/15 14:08,"RT @CamaraNoticias: Congresso realiza hoje, \xc3\xa0s 15h, cerim\xc3\xb4nia de abertura dos trabalhos legislativos. http://t.co/Sqbvzz3qiP'"
5.62233E+17,2/2/15 12:54,"RT @DepDaniloForte: A vit\xc3\xb3ria de Eduardo Cunha significa o in\xc3\xadcio de um novo momento na pol\xc3\xadtica do nosso pa\xc3\xads, gra\xc3\xa7as a coragem que... htt\xe2\x80\xa6'"
5.62213E+17,2/2/15 11:38,RT @AroldeOliveira: A defesa dos valores crist\xc3\xa3os se fortalece com Eduardo Cunha na presid\xc3\xaancia da C\xc3\xa2mara. @PrAbnerFerreira @Alomara @pcvie\xe2\x80\xa6'
5.6204E+17,2/2/15 0:09,Eduardo Cunha ao vivo agora na Globo News. #equipecunha #CunhaPresidente http://t.co/d1BUHzbdS3'
5.62037E+17,2/1/15 23:55,Coletiva de imprensa ap\xc3\xb3s ter sido eleito Presidente da C\xc3\xa2mara. #equipecunha #cunhapresidente http://t.co/UDbTI8hW4J'
5.62036E+17,2/1/15 23:54,Veja o primeiro discurso de Eduardo Cunha como Presidente da C\xc3\xa2mara. http://t.co/FUPtsZp0Vl #equipecunha #cunhapresidente'
5.62035E+17,2/1/15 23:47,RT @darcisioperondi: Camara dos deputados ter\xc3\xa1 altivez e independ\xc3\xaancia com Eduardo Cunha. N\xc3\xa3o ser\xc3\xa1 puxadinho do Planalto.'
5.62032E+17,2/1/15 23:38,RT @congemfoco: #EleicaoCamara C\xc3\xa2mara elege Eduardo Cunha em primeiro turno http://t.co/us2xHFcKV7 http://t.co/SPkNgF1Adm'
5.6203E+17,2/1/15 23:28,"RT @DepDaniloForte: Comemorando a vit\xc3\xb3ria de Eduardo Cunha, eleito presidente da C\xc3\xa2mara dos Deputados com 267 votos.... http://t.co/bLDITFS\xe2\x80\xa6'"
5.62026E+17,2/1/15 23:13,"RT @congemfoco: #EleicaoCamara: Eduardo Cunha: ""Or\xc3\xa7amento impositivo \xc3\xa9 prioridade zero. Pauta principal \xc3\xa9 reforma pol\xc3\xadtica. Vamos discutir \xe2\x80\xa6'"
5.62025E+17,2/1/15 23:08,"RT @bbcbrasil: #URGENTE Eduardo Cunha (PMDB-RJ) \xc3\xa9 eleito presidente da C\xc3\xa2mara dos Deputados; Renan Calheiros (PMDB-AL), do Senado. http://t\xe2\x80\xa6'"
5.62023E+17,2/1/15 23:03,"RT @folha: Em derrota do governo, Eduardo Cunha \xc3\xa9 eleito presidente da C\xc3\xa2mara http://t.co/qMla9PycBh http://t.co/1zwFc7BymL'"
5.6202E+17,2/1/15 22:50,RT @PMDB_Nacional: Eduardo Cunha (@DepEduardoCunha) \xc3\xa9 eleito presidente da C\xc3\xa2mara dos Deputados http://t.co/jPQnnJJe5Z'
5.62017E+17,2/1/15 22:37,EDUARDO CUNHA ELEITO COM 267 VOTOS!!!!! #equipecunha http://t.co/4LkIJT1Nza'
5.62016E+17,2/1/15 22:33,Vota\xc3\xa7\xc3\xa3o encerrada! Ser\xc3\xa1 iniciada a apura\xc3\xa7\xc3\xa3o. #equipecunha #CunhaPresidente'
5.62012E+17,2/1/15 22:18,RT @tvcamara: Acompanhe a vota\xc3\xa7\xc3\xa3o para cargos da Mesa Diretora da C\xc3\xa2mara http://t.co/5yJVjYUMC3 http://t.co/XVhRh0Tsbn'
5.62008E+17,2/1/15 22:01,RT @congemfoco: #EleicaoCamara Parlamentares e jornalistas d\xc3\xa3o como certa a elei\xc3\xa7\xc3\xa3o de Eduardo Cunha. D\xc3\xbavida \xc3\xa9 se ela vir\xc3\xa1 no primeiro ou n\xe2\x80\xa6'
5.62006E+17,2/1/15 21:54,RT @VEJA: V\xc3\xaddeo - Clima de j\xc3\xa1 ganhou: Eduardo Cunha \xc3\xa9 ovacionado   http://t.co/2j48FuMuf9'
5.62004E+17,2/1/15 21:46,O novo presidente da C\xc3\xa2mara \xc3\xa9 anunciado antes dos demais nomes da Mesa Diretora. A previs\xc3\xa3o \xc3\xa9 de que a apura\xc3\xa7\xc3\xa3o termine \xc3\xa0s 22h. #equipecunha'
5.61995E+17,2/1/15 21:11,RT @tvcamara: Come\xc3\xa7a vota\xc3\xa7\xc3\xa3o para cargos da Mesa Diretora da C\xc3\xa2mara http://t.co/tYMkrIO4aU http://t.co/hT4ZaHSx3k'
5.61995E+17,2/1/15 21:08,O deputado Miro Teixeira (PROS-RJ) determinou o in\xc3\xadcio do processo de vota\xc3\xa7\xc3\xa3o para a escolha do novo presidente da C\xc3\xa2mara. #equipecunha'
5.61993E+17,2/1/15 21:03,RT @PMDB_Nacional: Eduardo Cunha (@DepEduardoCunha) defende Legislativo independente http://t.co/3fI7mWu3ye'
5.61993E+17,2/1/15 21:00,"RT @HenriqueEAlves: Grande discurso do L\xc3\xadder Eduardo Cunha como candidato \xc3\xa0 Presid\xc3\xaancia da C\xc3\xa2mara.\xc3\x80 altura do Parlamento.Altivez,independ\xc3\xaan\xe2\x80\xa6'"
5.61992E+17,2/1/15 21:00,"RT @tvcamara: Cunha critica ""submiss\xc3\xa3o"" ao governo e defende Legislativo independente http://t.co/gNg8nPJKSN http://t.co/ptK8nZ41XO'"
5.61992E+17,2/1/15 20:59,"RT @g1: Cunha v\xc3\xaa 'submiss\xc3\xa3o' se o mesmo partido comandar C\xc3\xa2mara e Executivo http://t.co/275QmL6xXK"""
5.61989E+17,2/1/15 20:45,"Por ordem definida em sorteio, Eduardo Cunha \xc3\xa9 o 3\xc2\xba candidato a discursar no plen\xc3\xa1rio. #equipecunha #CunhaPresidente http://t.co/b8pcYAlYsO'"
5.61984E+17,2/1/15 20:25,RT @JPMDB_SP: Nosso Deputado Federal Baleia Rossi j\xc3\xa1 est\xc3\xa1 presente na plen\xc3\xa1ria e pronto para votar por uma C\xc3\xa2mara Independente... http://t.\xe2\x80\xa6'
5.61981E+17,2/1/15 20:15,Come\xc3\xa7a sess\xc3\xa3o para eleger presidente e demais integrantes da Mesa. Vamos rumo \xc3\xa0 vit\xc3\xb3ria! #equipecunha http://t.co/MvUO39tK33'
5.61978E+17,2/1/15 20:04,Come\xc3\xa7a a vota\xc3\xa7\xc3\xa3o para a Presid\xc3\xaancia da C\xc3\xa2mara. Veja ao vivo no http://t.co/vJzi9zXxqw #equipecunha #CunhaPresidente http://t.co/oj34utFIUA'
5.61971E+17,2/1/15 19:35,RT @cristilobo: Cabines para votacao do Pr da Camsra http://t.co/XH6sMR4v4G'
5.6197E+17,2/1/15 19:31,#equipecunha #CunhaPresidente http://t.co/ni3e9izEb0'
5.61966E+17,2/1/15 19:14,G1: Secretaria-Geral informou que o deputado Cunha protocolou sua candidatura e informou que ser\xc3\xa1 o l\xc3\xadder do bloco formado pelo PMDB.'
5.61951E+17,2/1/15 18:15,@DepManoelJunior Obrigado pelo apoio meu amigo! Abra\xc3\xa7os'
5.61951E+17,2/1/15 18:15,@HugoMottaPB Obrigado pelo apoio meu amigo! Abra\xc3\xa7os'
5.61951E+17,2/1/15 18:15,@FafaSchmitt Obrigado pelo apoio Anna. Abra\xc3\xa7os'
5.61951E+17,2/1/15 18:14,@SaoBlack Obrigado pelo apoio Alexandre. Abra\xc3\xa7os'
5.6195E+17,2/1/15 18:10,RT @tvcamara: Entenda como ser\xc3\xa1 a elei\xc3\xa7\xc3\xa3o para cargos da Mesa Diretora da C\xc3\xa2mara dos Deputados http://t.co/SB5TdrTxzp http://t.co/vt54odEx4G'
5.61932E+17,2/1/15 16:59,Hoje ser\xc3\xa1 decidido um novo rumo para o Brasil! Chegou a hora de mudar. Leia na \xc3\xadntegra http://t.co/oyFQsepe6h. #equipecunha #CunhaPresidente'
5.61926E+17,2/1/15 16:34,RT @tvcamara: Deputados formam tr\xc3\xaas blocos e se preparam para escolher presidente. http://t.co/sVJOHI6pKV http://t.co/Jn2qBulCz9'
5.61918E+17,2/1/15 16:03,"RT @tvcamara: Assista v\xc3\xaddeo sobre perfil de Eduardo Cunha, do PMDB do RJ, candidato \xc3\xa0 presid\xc3\xaancia da C\xc3\xa2mara. http://t.co/XkmiEyHCoH http://\xe2\x80\xa6'"
5.61913E+17,2/1/15 15:43,Valor Econ\xc3\xb4mico: Eduardo Cunha acredita na vit\xc3\xb3ria no 1\xc2\xba turno pela C\xc3\xa2mara. http://t.co/zJZAs9qLZA #equipecunha #CunhaPresidente'
5.61912E+17,2/1/15 15:41,RT @cristilobo: Eduardo Cunha recebe o apoio de sete partidos pequenos que estavam com o PT. Fortalece sua csndidatura   Com bloco com 222 \xe2\x80\xa6'
5.6188E+17,2/1/15 13:32,"RT @tvcamara: Miro Teixeira pede impessoalidade, transpar\xc3\xaancia e moralidade a deputados. #NovaLegislatura http://t.co/rS3fevzbqa http://t.c\xe2\x80\xa6'"
5.6188E+17,2/1/15 13:32,"RT @tvcamara: Um a um, os 513 deputados ratificam compromisso de defender a Constitui\xc3\xa7\xc3\xa3o. Ao vivo, na TV. http://t.co/76IXKCVkJ9 http://t.c\xe2\x80\xa6'"
5.61871E+17,2/1/15 12:58,Come\xc3\xa7ou a sess\xc3\xa3o de posse dos deputados eleitos para o mandato de 4 anos na 55\xc2\xaa legislatura (2015-2019). #equipecunha http://t.co/RGqLJbhSaf'
5.61859E+17,2/1/15 12:10,Rumo \xc3\xa0 uma C\xc3\xa2mara independente e uma democracia forte. Vamos juntos em busca da vit\xc3\xb3ria! Assista: http://t.co/sD2KAkXZej #CunhaPresidente'
5.61644E+17,1/31/15 21:56,Ou\xc3\xa7a a declara\xc3\xa7\xc3\xa3o de Eduardo Cunha sobre o an\xc3\xbancio oficial do apoio do #PP e sobre o apoio do #PRB. http://t.co/ZhPNOc5mwL #equipecunha'
5.61635E+17,1/31/15 21:20,"""A partir deste apoio [do #PP], a elei\xc3\xa7\xc3\xa3o tomou corpo e se tornou decisiva no 1\xc2\xba turno"", afirmou Cunha. #equipecunha http://t.co/TtJheSM1y2'"
5.61631E+17,1/31/15 21:05,"A vit\xc3\xb3ria \xc3\xa9 certa! Mais um partido se une \xc3\xa0 Eduardo Cunha, #PP! #equipecunha #CunhaPresidente'"
5.61628E+17,1/31/15 20:53,RT @AndreMourapsc_: Rumo a uma C\xc3\xa2mara Independente !!! #somostodoseduardocunha http://t.co/892pMu3p8D'
5.61615E+17,1/31/15 19:58,Quem passou esse n\xc3\xbamero mentiu ou plantou para tentar no dia da eleicao causar constrangimento'
5.61614E+17,1/31/15 19:57,"E as faturas s\xc3\xb3 serao enviadas quando for encerrado os gastos,mas nem passa perto at\xc3\xa9 agora do n\xc3\xbamero publicado'"
5.61614E+17,1/31/15 19:56,"N\xc3\xa3o \xc3\xa9 verdade o valor publicado,e n\xc3\xa3o tenho ainda condi\xc3\xa7\xc3\xa3o de falar qualquer coisa pois \xc3\xa9 tudo faturado ao PMDB'"
5.61614E+17,1/31/15 19:55,"Quero desmentir a informa\xc3\xa7\xc3\xa3o que est\xc3\xa1 no Estadao de amanha,que atribui custo da minha campanha'"
5.61613E+17,1/31/15 19:53,Boa tarde a todos.'
5.6161E+17,1/31/15 19:42,#eduardocunha #CunhaPresidente http://t.co/ExeKmQjQIu'
5.61604E+17,1/31/15 19:18,RT @FABIO__REIS: Para uma c\xc3\xa2mara independente e forte #CunhaPresidente #tamojunto @DepEduardoCunha'
5.61604E+17,1/31/15 19:18,RT @FABIO__REIS: Tenho certeza que ser\xc3\xa1 no primeiro turno com mais de 300 votos!! #tamojunto #CunhaPresidente @DepEduardoCunha'
5.61601E+17,1/31/15 19:04,O deputado e presidente nacional da @jpmdbnacional @MarcoACabral vota Eduardo Cunha! Veja sua declara\xc3\xa7\xc3\xa3o http://t.co/V2HJbCZXXi #equipecunha'
5.61583E+17,1/31/15 17:51,"RT @JPMDB_SP: #JPMDBcomCunha Estamos em Bras\xc3\xadlia com a galera da juventude nacional, representando a JPMDB SP, nas atividades... http://t.c\xe2\x80\xa6'"
5.61577E+17,1/31/15 17:31,RT @DepDaniloForte: Eduardo Cunha representa a democracia.\nhttp://t.co/vVnO5cMR38 http://t.co/KkupsBhQq4'
5.61564E+17,1/31/15 16:39,"Veja o v\xc3\xaddeo de apoio \xc3\xa0 Eduardo Cunha do deputado Laud\xc3\xadvio Carvalho, PMDB/MG. http://t.co/59pwUbbTqF  #equipecunha #CunhaPresidente'"
5.61556E+17,1/31/15 16:07,Almo\xc3\xa7o com a bancada do #PTB. Vamos juntos em busca da vit\xc3\xb3ria amanh\xc3\xa3! #equipecunha #CunhaPresidente http://t.co/z1I12a6ACi'
5.61533E+17,1/31/15 14:34,"Cunha participa neste momento da Mesa do 3\xc2\xba Encontro Parlamentar, onde ir\xc3\xa1 debater a reforma pol\xc3\xadtica. #equipecunha http://t.co/h5YnVcuLD9'"
5.61523E+17,1/31/15 13:54,Folha Vit\xc3\xb3ria: Eduardo Cunha acredita em vit\xc3\xb3ria em primeiro turno http://t.co/KY76GAHbVD #equipecunha #CunhaPresidente'
5.61513E+17,1/31/15 13:15,Ou\xc3\xa7a um trecho da entrevista que Eduardo Cunha concedeu em sua chegada ao Congresso ainda h\xc3\xa1 pouco. http://t.co/wOkA3kAVm0 #equipecunha'
5.61509E+17,1/31/15 12:59,"O Globo: Em busca de apoio, Cunha realiza maratona de encontros \xc3\xa0s v\xc3\xa9speras da elei\xc3\xa7\xc3\xa3o na C\xc3\xa2mara. http://t.co/GAn1A7TAMo #equipecunha'"
5.61502E+17,1/31/15 12:31,"RT @fpagropecuaria: ""Meu compromisso c/ as bandeiras da bancada ruralista continua d p\xc3\xa9. N\xc3\xa3o seremos oposi\xc3\xa7\xc3\xa3o nem submisso ao Executivo"" di\xe2\x80\xa6'"
5.61497E+17,1/31/15 12:13,RT @Alceu_Moreira: Caf\xc3\xa9 da manh\xc3\xa3 da Frente Agropecu\xc3\xa1ria em apoio a Eduardo Cunha  para presidente da C\xc3\xa2mara. http://t.co/wXbj1cWRXL'
5.61497E+17,1/31/15 12:13,"Cunha est\xc3\xa1 neste momento com a @fpagropecuaria, que apoia a sua candidatura e tem em sua bancada 200 deputados e 15 senadores. #equipecunha'"
5.61493E+17,1/31/15 11:55,As manifesta\xc3\xa7\xc3\xb5es de apoio \xc3\xa0 Cunha est\xc3\xa3o presentes por toda cidade! #equipecunha #CunhaPresidente http://t.co/P6Wzu7dBKT'
5.61492E+17,1/31/15 11:51,"Na reta final rumo \xc3\xa0 vit\xc3\xb3ria, Eduardo Cunha iniciou o dia participando de um caf\xc3\xa9 da manh\xc3\xa3 no Meli\xc3\xa1. #equipecunha http://t.co/irvh1NVpF6'"
5.61269E+17,1/30/15 21:04,Jornal Dia a Dia: @77solidariedade articula pela vit\xc3\xb3ria de Eduardo Cunha na presid\xc3\xaancia da C\xc3\xa2mara. http://t.co/b9QqFF9Csv #equipecunha'
5.6123E+17,1/30/15 18:28,Jornal Op\xc3\xa7\xc3\xa3o: O voto da maior parte dos deputados goianos \xc3\xa9 de Eduardo Cunha. Confira http://t.co/4mDozRv8Tt #equipecunha #cunhapresidente'
5.6121E+17,1/30/15 17:12,"Eduardo Cunha tem apoio de 6 dos 8 deputados do Amap\xc3\xa1, veja em @brasil247 http://t.co/1qH3rGhdyG #equipecunha #cunhapresidente'"
5.61192E+17,1/30/15 16:00,Confira entrevista de Eduardo Cunha \xc3\xa0 Gazeta do Povo. http://t.co/yIeOf8uwKh #equipecunha #cunhapresidente'
5.6117E+17,1/30/15 14:31,"Veja o que o senador, Eduardo Amorim, tem a dizer sobre a import\xc3\xa2ncia do futuro presidente da C\xc3\xa2mara. http://t.co/QmFQQ5ehKK #equipecunha'"
5.60943E+17,1/29/15 23:30,"O deputado Manoel Junior apoia Eduardo Cunha, veja o que ele tem a dizer. http://t.co/QmFQQ5ehKK #equipecunha #cunhapresidente'"
5.60829E+17,1/29/15 15:55,"@cmarinsdasilva obrigado pelo apoio, abra\xc3\xa7os'"
5.60819E+17,1/29/15 15:16,"@MARCIAPARA obrigado pelo apoio, abra\xc3\xa7os'"
5.60819E+17,1/29/15 15:16,"@iggoroliveira obrigado pelo apoio, abra\xc3\xa7os'"
5.60812E+17,1/29/15 14:48,"@machellogomes obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:47,"@lamers_r obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:46,@DepManoelJunior obrigado pelo apoio amigo! Abra\xc3\xa7os'
5.60811E+17,1/29/15 14:46,"@DeboraExposito obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:44,"@andreaugusto_ce obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:44,"@kilviateixeira obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:44,"@jade_romero obrigado pelo apoio, abra\xc3\xa7os'"
5.60811E+17,1/29/15 14:44,"@adnocaugsto obrigado pelo apoio, abra\xc3\xa7os'"
5.6081E+17,1/29/15 14:43,"@Deput_Waguinho obrigado pelo apoio,amigo! Abra\xc3\xa7os'"
5.6081E+17,1/29/15 14:43,"@elainemesoli obrigado pelo apoio, abra\xc3\xa7os'"
5.6081E+17,1/29/15 14:43,"@joseguedes83 obrigado pelo apoio, abra\xc3\xa7os'"
5.6081E+17,1/29/15 14:42,"@GlaysonSoares agrade\xc3\xa7o o apoio, abra\xc3\xa7os'"
5.6081E+17,1/29/15 14:41,"@leolermen obrigado pelo apoio, abra\xc3\xa7os'"
